geometry,Shape_Leng,Shape_Area,Name,RiskNumeric,bright_ti5,bright_ti4,acq_time,frp,Delta T,acq_date,confidence,scan,instrument,type,version,RiskNumeri,daynight,satellite,track,RiskCatego,latitude,longitude,system_ind,RiskCategory,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,band_36,band_37,band_38,band_39
POINT (8264448.853411394 1731887.657519712),0.0,0.0,Mollem NP,0,,,,,,,,,,,,,,,,,,,,,16.300752639770508,2173.091796875,0.05328503996133804,16.63265609741211,0.14595967531204224,304.1439208984375,-0.0012339920504018664,0.39607536792755127,-0.0014454085612669587,0.36774393916130066,0.0021863430738449097,2.7861526012420654,0.002834518440067768,-0.17639540135860443,3.298588752746582,2.5584447383880615,-0.0031664699781686068,0.23210573196411133,-0.00246681016869843,0.5310089588165283,-0.0005214113625697792,0.35666337609291077,6.814953327178955,-0.0009108748636208475,0.8111509084701538,129.267822265625,-59.83455276489258,113.5224609375,115.63308715820312,130.11634826660156,-176.88720703125,161.3873748779297,1894.763427734375,-0.01168338768184185,0.7807043194770813,-0.10586537420749664,31.62586212158203,0.0454891175031662,21.512033462524414,808.9228515625
POINT (8249699.111563255 1762539.660921),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,19.382850646972656,2113.504638671875,0.04423021897673607,17.48790740966797,0.051474228501319885,302.9670715332031,-0.00160194409545511,0.4932066798210144,-0.0017336014425382018,0.46702298521995544,-0.0026895334012806416,2.913046360015869,0.0006098828162066638,-0.23620019853115082,2.3598642349243164,2.984099864959717,-0.0005892888875678182,0.2963998019695282,-0.00045201831380836666,0.5998298525810242,-0.0002218000590801239,0.3759107291698456,25.976356506347656,0.0006646952824667096,0.8039725422859192,154.8152618408203,68.13226318359375,129.23353576660156,248.87908935546875,129.8836669921875,-49.919857025146484,189.59017944335938,2406.3642578125,-0.011352026835083961,0.7726869583129883,-0.06790860742330551,29.711496353149414,0.04321415722370148,21.72971534729004,2078.54443359375
POINT (8261181.633496349 1737151.5131185204),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,16.12369728088379,2153.84423828125,0.05328503996133804,16.63265609741211,0.07660961151123047,303.3529357910156,0.001785141066648066,0.41765549778938293,0.0017335254233330488,0.388749897480011,0.003004734870046377,2.742203712463379,-0.0005311852437444031,-0.2359922230243683,3.2316770553588867,2.59718656539917,0.0004947457346133888,0.2924010157585144,0.0006432573427446187,0.6031634211540222,0.0003137508756481111,0.38240352272987366,5.393972396850586,-0.0003394868108443916,0.8513416647911072,126.53034210205078,-40.749820709228516,107.3917465209961,156.82940673828125,113.51212310791016,-109.016845703125,147.71905517578125,2045.8905029296875,-0.012822668068110943,0.8014622330665588,-0.09826058894395828,31.831863403320312,0.02201393060386181,21.478727340698242,1122.7733154296875
POINT (8261552.063117143 1719890.3674817118),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,16.300752639770508,2173.091796875,0.05328503996133804,16.63265609741211,0.08311744034290314,307.2726135253906,1.598159724380821e-05,0.35455119609832764,-0.0003264515253249556,0.32171350717544556,-0.001953464699909091,2.927485227584839,-0.0010137929348275065,-0.037232089787721634,3.298588752746582,2.5584447383880615,0.0003755649668164551,0.08805225044488907,0.001480843173339963,0.35683029890060425,0.001387083437293768,0.2852901816368103,5.180638313293457,0.0026825314853340387,0.6797186732292175,126.26046752929688,25.516143798828125,113.95465087890625,161.3827667236328,117.74287414550781,-107.84561920166016,155.04196166992188,1944.988037109375,-0.008643073961138725,0.7303717136383057,-0.07374374568462372,30.790075302124023,0.027237525209784508,21.205472946166992,880.5986328125
POINT (8261353.889461433 1748217.5277047132),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,14.928257942199707,2073.187744140625,0.04621821641921997,17.30975914001465,0.17526425421237946,305.9162902832031,-0.0008680293103680015,0.4052399694919586,-0.000991616165265441,0.37123364210128784,0.0040992246940732,2.878767728805542,0.0030624577775597572,-0.14735622704029083,2.976552724838257,2.7044215202331543,-0.003201441140845418,0.19851438701152802,-0.0032892562448978424,0.4987478256225586,-0.0008780166390351951,0.3456137180328369,11.499750137329102,-0.0024313784670084715,0.7734515070915222,93.22777557373047,141.59207153320312,87.63451385498047,248.69747924804688,104.98493957519531,-42.82523727416992,113.294677734375,2204.594482421875,-0.004330268129706383,0.7205092310905457,-0.026762770488858223,31.050888061523438,0.022190114483237267,21.29987907409668,691.5078125
POINT (8262066.107653767 1763827.2445334455),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,12.756263732910156,1992.9703369140625,0.0439036525785923,17.53630256652832,0.19830422103405,301.5170593261719,-0.0070106107741594315,0.6894866824150085,-0.007769692223519087,0.6708515286445618,-0.00040294864447787404,3.00681209564209,0.008339139632880688,-0.40163829922676086,2.306614875793457,2.9972360134124756,-0.0078113144263625145,0.45161622762680054,-0.008176960982382298,0.7456730604171753,-0.005086902994662523,0.4415399134159088,29.39374542236328,-0.004566200077533722,0.8459840416908264,176.56198120117188,-160.8659210205078,154.5343017578125,48.6362419128418,156.1862335205078,-224.57986450195312,187.99110412597656,2886.087890625,-0.023310748860239983,0.8660500049591064,-0.038287628442049026,28.582712173461914,0.05084999278187752,21.16116714477539,1119.0450439453125
POINT (8252966.42941239 1685295.5393211427),0.0,0.0,Cotigaon WLS,0,,,,,,,,,,,,,,,,,,,,,23.504873275756836,2569.070068359375,0.09081510454416275,13.04919147491455,-0.018681438639760017,305.7333984375,0.003071489278227091,0.4161742627620697,0.0028597842901945114,0.3936383128166199,0.003299175063148141,2.8843441009521484,-0.002601898740977049,-0.15189096331596375,2.7865242958068848,2.740579843521118,0.002226866316050291,0.20705026388168335,0.0035243737511336803,0.5112313628196716,0.001653237733989954,0.35217246413230896,2.962559700012207,0.0014740470796823502,0.782730221748352,79.71941375732422,97.75496673583984,79.07776641845703,238.92477416992188,89.12870788574219,-51.9503288269043,133.95274353027344,2195.6513671875,-0.006646840833127499,0.7720575928688049,-0.1395138055086136,30.897869110107422,0.012419543229043484,21.54703712463379,199.9700164794922
POINT (8266493.973501359 1702502.6333610571),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,17.637788772583008,2430.905517578125,0.06117723137140274,15.88566780090332,0.056207891553640366,301.68170166015625,0.0006864207680337131,0.39570796489715576,0.0006284348201006651,0.3671559691429138,-0.0005949529586359859,2.5686933994293213,-0.0008131762151606381,-0.32097843289375305,5.493683815002441,1.311958909034729,0.0004567378491628915,0.38393571972846985,0.000377143471268937,0.6751805543899536,0.00017674225091468543,0.3934765160083771,21.581520080566406,0.0002755316672846675,0.9023265838623047,171.00454711914062,-152.9395294189453,140.9563446044922,35.191158294677734,132.32679748535156,-160.06948852539062,164.83139038085938,1639.147705078125,-0.015814851969480515,0.8103013634681702,-0.04471790790557861,28.525503158569336,0.031126869842410088,21.374767303466797,2110.1572265625
POINT (8264219.0261052 1692366.3916520006),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,23.021440505981445,2472.308349609375,0.07669062167406082,14.396920204162598,0.05937211588025093,301.96502685546875,0.0014667330542579293,0.4448661208152771,0.0016351545928046107,0.41852545738220215,-0.00018382012785878032,2.664808511734009,-0.0028333121445029974,-0.3063919246196747,2.8360955715179443,2.6934564113616943,0.0022741924040019512,0.3700748085975647,0.0028053384739905596,0.6585643887519836,0.0021715781185775995,0.3816904127597809,27.656890869140625,0.0013535136822611094,0.8734142184257507,170.21180725097656,-18.4632625579834,147.85638427734375,132.1824188232422,162.1001434326172,-190.08726501464844,142.36245727539062,2138.1376953125,-0.019585730507969856,0.810249388217926,-0.05248381569981575,29.330591201782227,0.029538217931985855,21.792821884155273,1851.169677734375
POINT (8263441.534239668 1755058.9681129523),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,14.390942573547363,2018.94677734375,0.0439036525785923,17.53630256652832,0.0963275134563446,302.47332763671875,-0.0026545505970716476,0.40231403708457947,-0.0025840953458100557,0.36753368377685547,-0.0018266853876411915,2.740663766860962,0.0029578227549791336,-0.20001842081546783,2.8782966136932373,2.7207159996032715,-0.002690128516405821,0.25594624876976013,-0.0032235905528068542,0.5495625734329224,-0.0015781554393470287,0.3538074791431427,19.21757698059082,-0.001017609378322959,0.8242944478988647,94.40872192382812,-17.333995819091797,76.29496765136719,170.0533905029297,99.69710540771484,-126.63162994384766,82.61861419677734,1996.3101806640625,-0.010750885121524334,0.7795593738555908,-0.03604848310351372,29.62470817565918,0.03766153007745743,21.4419002532959,1507.030517578125
POINT (8263953.761028758 1720732.4310992796),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,18.488798141479492,2254.447021484375,0.06798024475574493,15.237241744995117,0.07837918400764465,302.2860412597656,-0.00012828508624807,0.4345840811729431,-0.0002606911875773221,0.40570545196533203,-0.00028381001902744174,2.6609930992126465,0.0003336509398650378,-0.30299118161201477,3.1579742431640625,2.646435260772705,-0.0005240152822807431,0.36477136611938477,-0.00043382972944527864,0.6589313745498657,-7.871473644627258e-05,0.3883114755153656,17.684913635253906,-2.5615909180487506e-05,0.8786348104476929,113.67413330078125,31.870874404907227,99.77638244628906,212.45851135253906,98.50244140625,-33.61927032470703,115.49274444580078,2219.52587890625,-0.01280528586357832,0.8009641766548157,-0.05736849829554558,29.00293731689453,0.043110255151987076,21.762653350830078,1963.4893798828125
POINT (8273554.2578175375 1723842.1766357203),0.0,0.0,Mollem NP,0,,,,,,,,,,,,,,,,,,,,,16.178546905517578,2108.369873046875,0.06290382146835327,15.734601974487305,0.03720001503825188,300.8758544921875,0.001645763055421412,0.3853974938392639,0.0017168783815577626,0.35314232110977173,-0.001241031801328063,2.5749945640563965,-0.0035668006166815758,-0.286088764667511,5.83398962020874,1.2709428071975708,0.003770690644159913,0.3430604636669159,0.003462736727669835,0.6341547966003418,0.0013582200044766068,0.3730332553386688,40.55246353149414,0.0011008295696228743,0.8899705410003662,166.3529510498047,-238.62579345703125,124.54154205322266,-10.568404197692871,131.48287963867188,-234.65650939941406,147.0846405029297,1388.1617431640625,-0.016398150473833084,0.8131328225135803,-0.04270009323954582,28.151073455810547,0.042068544775247574,20.384599685668945,1261.284423828125
POINT (8268235.0026916 1725959.7999124222),0.0,0.0,Mollem NP,0,,,,,,,,,,,,,,,,,,,,,18.239013671875,2170.728271484375,0.06290382146835327,15.734601974487305,0.07582572102546692,303.1377258300781,0.0016410751268267632,0.5610355734825134,0.0016956148901954293,0.531405508518219,0.0037005303893238306,2.9535088539123535,-0.00041632409556768835,-0.29349038004875183,4.112709045410156,2.169313669204712,0.0006662926753051579,0.3425050973892212,0.0007240552804432809,0.6542083621025085,0.0004185580473858863,0.4028489887714386,22.534149169921875,-0.00044012913713231683,0.8238675594329834,131.92637634277344,-48.12061309814453,112.44924926757812,169.68392944335938,63.932857513427734,105.38275146484375,187.93646240234375,2600.82275390625,-0.00838171225041151,0.8250625729560852,-0.05506659299135208,29.576372146606445,0.038734763860702515,21.40384292602539,803.92529296875
POINT (8266388.990074024 1694551.274522168),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,21.10080909729004,2478.678955078125,0.06601659208536148,15.423352241516113,-0.1493058204650879,306.282470703125,0.0070447055622935295,0.37799072265625,0.005783691070973873,0.3583005666732788,-0.009871874935925007,3.0098838806152344,-0.011458190158009529,-0.04249124228954315,5.493683815002441,1.311958909034729,0.01018204353749752,0.11473958194255829,0.012063218280673027,0.38115671277046204,0.004262955859303474,0.2807195484638214,20.695884704589844,0.009791607968509197,0.6552827954292297,112.58413696289062,110.73049926757812,108.11543273925781,227.6793670654297,122.49010467529297,-67.68344116210938,137.37542724609375,2473.015625,-0.00875935424119234,0.7617656588554382,-0.09916195273399353,29.665870666503906,0.03187447041273117,20.558530807495117,1064.2706298828125
POINT (8261219.219836153 1684957.6648397886),0.0,0.0,Cotigaon WLS,0,,,,,,,,,,,,,,,,,,,,,22.6862735748291,2552.69091796875,0.07669062167406082,14.396920204162598,0.030689295381307602,303.5072326660156,0.0038372769486159086,0.4495801031589508,0.004071256145834923,0.42837098240852356,0.0024717499036341906,2.752889394760132,-0.0035445140674710274,-0.26724880933761597,2.0055959224700928,3.0989205837249756,0.0030275858007371426,0.3272094130516052,0.003130686469376087,0.6301913261413574,0.001734824967570603,0.38191744685173035,6.609221935272217,0.0006786038284189999,0.8526982069015503,63.1298713684082,94.74947357177734,59.43310546875,263.9061584472656,71.206787109375,-37.44039535522461,105.55801391601562,2340.80322265625,-0.004466347396373749,0.8006084561347961,-0.06534507125616074,29.380664825439453,0.03097464330494404,21.76676368713379,1248.38525390625
POINT (8250397.364717637 1755368.375313728),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,20.66444969177246,2120.4052734375,0.04423021897673607,17.48790740966797,0.10646850615739822,302.9615783691406,0.005014218855649233,0.4862692356109619,0.0050658248364925385,0.46310389041900635,0.003656828310340643,2.8269917964935303,-0.003927069716155529,-0.27665600180625916,3.006338357925415,2.7003719806671143,0.0034251627512276173,0.33918625116348267,0.003379173344001174,0.6446586847305298,0.0017296969890594482,0.39197438955307007,13.754830360412598,0.0005045743891969323,0.8430717587471008,78.96881103515625,198.7745361328125,54.847686767578125,393.4236145019531,48.36432647705078,140.8699951171875,98.94148254394531,2569.42578125,-0.007934837602078915,0.7957490086555481,-0.06146763637661934,30.92523956298828,0.02991015464067459,21.787553787231445,1128.42919921875
POINT (8261456.143758265 1739123.713541585),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,17.40591049194336,2074.81591796875,0.0439036525785923,17.53630256652832,0.14065667986869812,308.1080017089844,-0.001716605038382113,0.4141395390033722,-0.002478592097759247,0.38111451268196106,-0.013009009882807732,3.0417320728302,-0.0028097883332520723,-0.07306268066167831,3.006338357925415,2.7003719806671143,0.002877117833122611,0.12042617797851562,0.004383511375635862,0.399059534072876,0.0009993977146223187,0.3100510835647583,3.617776393890381,0.006949680391699076,0.6737844944000244,89.58692169189453,98.87937927246094,80.56713104248047,264.61767578125,98.05528259277344,-64.78831481933594,94.866943359375,2557.598876953125,-0.0073540392331779,0.7604257464408875,-0.10466708987951279,32.834415435791016,0.03671526536345482,20.826221466064453,211.67398071289062
POINT (8262969.966020776 1736118.2703905904),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,18.47934341430664,2241.210693359375,0.06798024475574493,15.237241744995117,0.05792616680264473,307.1551208496094,-0.0008305389201268554,0.39923617243766785,-0.0009881769074127078,0.3714723587036133,-0.0008701516198925674,2.8861184120178223,0.0003406304167583585,-0.12789414823055267,3.0465664863586426,2.6813604831695557,-0.00045663610217161477,0.18644283711910248,0.00031854267581366,0.4777415096759796,0.000665009138174355,0.33057400584220886,7.686184883117676,0.001145554124377668,0.7569004893302917,118.54546356201172,88.72157287597656,92.86561584472656,268.12969970703125,93.51020812988281,-9.483024597167969,150.03648376464844,2096.291259765625,-0.008658132515847683,0.7385255694389343,-0.15413472056388855,32.54884338378906,0.040253520011901855,21.723073959350586,564.7798461914062
POINT (8266019.501779899 1705007.3604806927),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,17.637788772583008,2430.905517578125,0.06117723137140274,15.88566780090332,0.10756994038820267,302.3316650390625,-0.00041710553341545165,0.545075535774231,-0.0004507893754635006,0.5191692113876343,0.0019531315192580223,2.870347499847412,0.0014157391851767898,-0.3151480555534363,5.316018104553223,1.480040192604065,-0.001618637004867196,0.3739423453807831,-0.0012433043448254466,0.673336386680603,-0.0002833984908647835,0.40094754099845886,24.242244720458984,-0.0006605049129575491,0.8407925963401794,154.27691650390625,-94.75945281982422,115.11351776123047,127.18408203125,113.91524505615234,-134.88214111328125,182.7025909423828,2393.664794921875,-0.012259970419108868,0.8340820670127869,-0.03704620152711868,28.62795639038086,0.04611867293715477,21.419403076171875,3166.17919921875
POINT (8264263.179335943 1717601.9789250183),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,18.47934341430664,2241.210693359375,0.06798024475574493,15.237241744995117,0.054833848029375076,303.31854248046875,0.0007882953505031765,0.3059927523136139,0.0006238637142814696,0.2772218585014343,0.001760927028954029,2.51957631111145,0.0004663171712309122,-0.20357070863246918,3.0465664863586426,2.6813604831695557,-0.0009555470896884799,0.27102628350257874,-0.0006696565542370081,0.5542693734169006,0.00015077866555657238,0.3379771411418915,30.938894271850586,-0.0003793543728534132,0.8794875144958496,103.72914123535156,-18.282379150390625,90.05928039550781,156.77867126464844,103.66964721679688,-112.07996368408203,61.9042854309082,1788.2620849609375,-0.01903495006263256,0.7851295471191406,-0.09384360909461975,31.274198532104492,0.03593318536877632,22.008705139160156,1016.1616821289062
POINT (8265188.428346072 1722820.5067798109),0.0,0.0,Mollem NP,0,,,,,,,,,,,,,,,,,,,,,18.488798141479492,2254.447021484375,0.06798024475574493,15.237241744995117,0.11204791814088821,302.43511962890625,0.0010569439036771655,0.43030887842178345,0.001025176141411066,0.40188440680503845,-8.804628305369988e-05,2.6517224311828613,-0.0013249411713331938,-0.29616597294807434,4.112709045410156,2.169313669204712,0.000981425866484642,0.3594789505004883,0.0010734850075095892,0.6493462324142456,0.0007092743762768805,0.37973397970199585,12.84316349029541,0.00045232949196361005,0.8748148679733276,106.37291717529297,62.94661331176758,90.36048126220703,248.5903778076172,87.9568862915039,38.229251861572266,103.19638061523438,2216.14990234375,-0.009315443225204945,0.7879675626754761,-0.06045638024806976,29.376924514770508,0.05381540209054947,21.469715118408203,3440.5966796875
POINT (8262991.047038437 1757646.8486342842),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,18.551830291748047,2328.795654296875,0.07300230115652084,14.763771057128906,-0.011170260608196259,305.1404113769531,-0.0014035082422196865,0.388773649930954,-0.0017161160940304399,0.35939082503318787,-0.0011446651769801974,2.856858253479004,0.0011644067708402872,-0.12658992409706116,3.2029500007629395,2.5971996784210205,-0.001108364900574088,0.1771734654903412,-0.00042219413444399834,0.4652484059333801,-0.0002588187635410577,0.3351559638977051,15.364158630371094,0.0008344775415025651,0.7585928440093994,100.55213928222656,41.313560485839844,83.56103515625,225.8474884033203,108.73534393310547,-92.76527404785156,87.28367614746094,2216.256103515625,-0.010062336921691895,0.7610608339309692,-0.1258036345243454,31.084882736206055,0.03559151664376259,22.250558853149414,1271.2769775390625
POINT (8263357.983003328 1743875.7286443193),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,16.10894203186035,2127.662353515625,0.04621821641921997,17.30975914001465,0.1526447832584381,302.1591796875,0.0007093987660482526,0.5580284595489502,0.0005279999459162354,0.5351346731185913,0.002065878128632903,2.873239278793335,0.00010924544767476618,-0.3364294767379761,2.976552724838257,2.7044215202331543,-0.00026999067631550133,0.3948645293712616,1.5944931874400936e-05,0.6991877555847168,0.0001324988406850025,0.42298126220703125,19.64357566833496,-0.00029871624428778887,0.8567355871200562,153.84024047851562,-103.5877914428711,122.5150146484375,102.59803771972656,123.60143280029297,-177.8230743408203,110.93828582763672,2752.34375,-0.01963956467807293,0.8562390208244324,-0.02172987535595894,28.606542587280273,0.047052688896656036,21.228708267211914,3683.45751953125
POINT (8262208.575725117 1722340.1442545843),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,18.488798141479492,2254.447021484375,0.06798024475574493,15.237241744995117,0.07660377025604248,303.8547668457031,0.0013873365242034197,0.4027964770793915,0.001298371935263276,0.37126660346984863,0.0034248295705765486,2.805673122406006,-7.879693293944001e-05,-0.17699284851551056,3.0465664863586426,2.6813604831695557,8.304878974740859e-06,0.23076416552066803,0.0003515584103297442,0.5370743274688721,0.00021910453506279737,0.3595305383205414,2.486358880996704,-0.0004804693453479558,0.8124205470085144,106.87052154541016,109.65840911865234,86.9051742553711,288.0275573730469,85.73184967041016,28.89508056640625,122.27912902832031,2229.900634765625,-0.006978257093578577,0.7575232982635498,-0.089240662753582,30.87650489807129,0.05838431045413017,20.98579216003418,1346.8294677734375
POINT (8268216.094035114 1699767.6163022227),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,20.098785400390625,2437.119140625,0.06117723137140274,15.88566780090332,0.05419588088989258,302.32122802734375,-0.0034292966593056917,0.586168646812439,-0.0036228422541171312,0.5623541474342346,-0.0053653595969080925,2.9337046146392822,0.0006765538710169494,-0.330517441034317,5.493683815002441,1.311958909034729,-0.0006473436369560659,0.38087964057922363,-0.0002861488610506058,0.6862678527832031,0.00013731681974604726,0.41406574845314026,12.32027530670166,0.0011977668618783355,0.8380826711654663,112.24737548828125,25.14895248413086,101.52494812011719,201.33995056152344,126.49259185791016,-132.6247100830078,114.27827453613281,2663.563232421875,-0.018778568133711815,0.8630785942077637,-0.04728643596172333,28.483383178710938,0.03317045792937279,20.61798095703125,1609.3275146484375
POINT (8261914.391418096 1693897.497651467),0.0,0.0,Cotigaon WLS,0,,,,,,,,,,,,,,,,,,,,,18.47934341430664,2241.210693359375,0.06798024475574493,15.237241744995117,0.16176170110702515,307.7324523925781,-0.0006050251540727913,0.34639212489128113,-0.0009059908334165812,0.3194117248058319,-0.002578916260972619,2.9777512550354004,0.0014604933094233274,-0.014392639510333538,3.0465664863586426,2.6813604831695557,-0.0017964572180062532,0.06376056373119354,-0.0028071298729628325,0.33474022150039673,-0.0015445156022906303,0.28870752453804016,5.705350875854492,-0.0013294877717271447,0.6591832637786865,109.04148864746094,158.64561462402344,96.4761962890625,275.09130859375,99.33989715576172,0.6827641129493713,132.5497589111328,2100.493408203125,-0.011939688585698605,0.7012676000595093,-0.13611160218715668,32.90052795410156,0.05264192819595337,21.62228012084961,303.40106201171875
POINT (8263909.235897399 1757370.1368968314),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,14.390942573547363,2018.94677734375,0.0439036525785923,17.53630256652832,0.08149499446153641,302.8175048828125,-0.0013975020265206695,0.474925696849823,-0.0015468411147594452,0.44469207525253296,-0.002366456901654601,2.799790620803833,0.0011483229463919997,-0.2816760241985321,2.8782966136932373,2.7207159996032715,-0.0009173594298772514,0.33766844868659973,-0.0015682941302657127,0.6527922749519348,-0.0014227626379579306,0.4048529863357544,8.01537036895752,-0.0004765524936374277,0.8587448596954346,90.82323455810547,-35.93355178833008,74.20166015625,169.15623474121094,91.66905975341797,-118.74436950683594,72.75606536865234,2343.1435546875,-0.009933292865753174,0.8241186141967773,-0.036449797451496124,29.60443687438965,0.02505318634212017,21.14196014404297,730.724853515625
POINT (8262362.489718652 1755018.4568685049),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,14.390942573547363,2018.94677734375,0.0439036525785923,17.53630256652832,0.03142496198415756,303.45281982421875,-0.0014827440027147532,0.4383949935436249,-0.0015188012039288878,0.40593594312667847,-0.0028389994986355305,2.7554423809051514,0.0009085399797186255,-0.25706925988197327,2.8782966136932373,2.7207159996032715,-0.0007795853889547288,0.3147326707839966,-0.0013340647565200925,0.6265485882759094,-0.0010695678647607565,0.39006078243255615,6.727706432342529,-0.00010614396160235628,0.8567123413085938,132.548095703125,-114.87063598632812,108.6090316772461,105.14340209960938,116.8058853149414,-163.04998779296875,102.5054931640625,2104.55224609375,-0.013723395764827728,0.8177762031555176,-0.040492091327905655,30.01732063293457,0.02985774539411068,21.28335952758789,1373.65673828125
POINT (8249931.350459967 1760775.636748233),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,19.382850646972656,2113.504638671875,0.04423021897673607,17.48790740966797,0.029545117169618607,302.9104919433594,-0.003613844746723771,0.5001254677772522,-0.004038905259221792,0.4735713601112366,-0.006144895683974028,2.785489082336426,0.0005488945753313601,-0.3168671429157257,2.3598642349243164,2.984099864959717,-0.0008116583921946585,0.3762702941894531,-0.0003753374039661139,0.6772353053092957,0.0001778161822585389,0.40537917613983154,16.583110809326172,0.0013689942425116897,0.8611501455307007,85.36880493164062,23.46641731262207,74.41870880126953,226.47434997558594,92.56411743164062,-96.00615692138672,87.59800720214844,2541.54345703125,-0.009508254006505013,0.8198584318161011,-0.08530356734991074,29.307207107543945,0.047548215836286545,21.594316482543945,1899.874755859375
POINT (8269318.507690475 1707379.795696858),0.0,0.0,Netravali WLS,0,,,,,,,,,,,,,,,,,,,,,17.89788818359375,2369.10595703125,0.05740818381309509,16.241392135620117,0.06905130296945572,300.50701904296875,-0.0004007233656011522,0.41838449239730835,-0.00039439747342839837,0.3886161148548126,-0.0020033728796988726,2.611588954925537,-0.0012847593752667308,-0.3109188675880432,5.316018104553223,1.480040192604065,0.0014299986651167274,0.3690909445285797,0.0011540093692019582,0.6599560976028442,0.0003755000070668757,0.38564735651016235,23.447172164916992,0.0006030931253917515,0.8903363943099976,156.51937866210938,-63.43372344970703,118.52243041992188,153.1845245361328,124.94973754882812,-94.90625762939453,174.11500549316406,1823.7177734375,-0.014450011774897575,0.8112300634384155,-0.03806174919009209,27.451581954956055,0.041838955134153366,20.81553840637207,695.3224487304688
POINT (8259966.1680539595 1719973.3948550809),0.0,0.0,Bhagwan Mahavir WLS,0,,,,,,,,,,,,,,,,,,,,,18.488798141479492,2254.447021484375,0.06798024475574493,15.237241744995117,0.05193568393588066,308.4468078613281,0.001474005519412458,0.35266345739364624,0.0011926917359232903,0.32345667481422424,-0.0014158072881400585,3.0548453330993652,-0.003435651073232293,0.012658439576625824,3.1579742431640625,2.646435260772705,0.0031487776432186365,0.036309078335762024,0.004550579469650984,0.3015143871307373,0.002224079566076398,0.2748582363128662,3.6320528984069824,0.0031466535292565823,0.6190783381462097,34.50871658325195,358.1109924316406,32.470603942871094,457.40191650390625,37.144412994384766,181.57009887695312,122.44214630126953,2211.289306640625,0.0010763374157249928,0.6843958497047424,-0.14505799114704132,33.04738998413086,0.03633972629904747,21.37674903869629,283.7911682128906
POINT (8265817.3241057955 1751275.445958411),1.73538633992,0.01879725637,Mhadei WLS,0,,,,,,,,,,,,,,,,,,,,,17.327150344848633,1999.3411865234375,0.05179499089717865,16.80307388305664,0.1449660211801529,301.3661804199219,-0.0007517781923525035,0.48456448316574097,-0.0008840722730383277,0.45647770166397095,-0.001572582172229886,2.738558292388916,1.0014326107921079e-05,-0.31905582547187805,2.557372570037842,2.877892017364502,6.414205563487485e-05,0.37510910630226135,-1.496169079473475e-05,0.6747738718986511,-6.448958447435871e-05,0.4017024338245392,13.997326850891113,0.0002332732838112861,0.8700960874557495,89.73117065429688,-38.852760314941406,79.18194580078125,156.68890380859375,92.74100494384766,-129.22171020507812,76.7036361694336,2286.57080078125,-0.007681361865252256,0.8217753767967224,-0.025719739496707916,29.000965118408203,0.030167387798428535,21.33575439453125,2339.03271484375
